0.427,0.294,0.001,0.022,0.003,0.253,619511277883367424
0.003,0.006,0.004,0.577,0.160,0.250,619510909157834752
0.002,0.643,0.002,0.010,0.342,0.001,619510879348862976
0.005,0.005,0.240,0.038,0.161,0.550,619510835551940608
0.098,0.284,0.234,0.050,0.230,0.104,619510662969098240
0.003,0.159,0.091,0.672,0.048,0.027,619509985995825152
0.008,0.007,0.965,0.006,0.007,0.007,619509672404500480
0.001,0.001,0.002,0.027,0.913,0.056,619509475280584704
0.014,0.263,0.004,0.682,0.029,0.008,619509426647470080
0.001,0.988,0.006,0.001,0.002,0.001,619509373761667072
0.001,0.001,0.002,0.027,0.913,0.056,619509295730814976
0.001,0.988,0.006,0.001,0.002,0.001,619509267112964097
0.001,0.001,0.002,0.027,0.913,0.056,619509004390240256
0.656,0.003,0.069,0.003,0.231,0.039,619508905006108675
0.255,0.009,0.001,0.561,0.005,0.168,619508778585706497
0.030,0.008,0.002,0.885,0.053,0.022,619508733773783040
0.242,0.066,0.035,0.284,0.226,0.147,619508719257300992
0.095,0.227,0.240,0.104,0.085,0.249,619508538088517637
0.045,0.031,0.001,0.386,0.435,0.102,619508094079488001
0.001,0.001,0.002,0.027,0.913,0.056,619508078401187840
0.042,0.187,0.234,0.006,0.493,0.039,619507843540975620
0.046,0.033,0.001,0.386,0.433,0.102,619507673361461248
0.059,0.207,0.001,0.491,0.238,0.004,619507448337055744
0.656,0.003,0.069,0.003,0.231,0.039,619507403973722112
0.059,0.207,0.001,0.491,0.238,0.004,619507289179860994
0.190,0.012,0.051,0.320,0.417,0.010,619507215469268992
0.005,0.538,0.130,0.005,0.065,0.258,619507142509391872
0.045,0.031,0.001,0.386,0.435,0.102,619507129284558852
0.014,0.026,0.012,0.909,0.022,0.018,619506884349833217
0.009,0.091,0.122,0.002,0.515,0.260,619506852473241600
0.001,0.988,0.006,0.001,0.002,0.001,619506831929548800
0.045,0.031,0.001,0.386,0.435,0.102,619506821636730880
0.008,0.007,0.965,0.006,0.007,0.007,619506730834219008
0.003,0.423,0.015,0.141,0.416,0.002,619506700480053248
0.098,0.284,0.234,0.050,0.230,0.104,619506594464858112
0.337,0.001,0.048,0.190,0.347,0.078,619506496116621312
0.008,0.007,0.965,0.006,0.007,0.007,619506428709961728
0.003,0.006,0.004,0.577,0.160,0.250,619506309713412096
0.001,0.988,0.006,0.001,0.002,0.001,619506121137590272
0.005,0.001,0.992,0.001,0.001,0.001,619506065416298496
0.064,0.070,0.001,0.305,0.268,0.293,619505859723399168
0.001,0.258,0.006,0.713,0.008,0.014,619505717674962944
0.002,0.970,0.021,0.002,0.003,0.002,619505680249192448
0.005,0.005,0.240,0.038,0.161,0.550,619505613463232512
0.236,0.203,0.003,0.158,0.372,0.028,619505333174730752
0.088,0.086,0.023,0.001,0.219,0.583,619505243819233280
0.000,0.029,0.000,0.369,0.538,0.064,619505214857576448
0.000,0.029,0.000,0.369,0.538,0.064,619505214845022208
0.002,0.348,0.386,0.204,0.013,0.046,619505124436631552
0.087,0.040,0.039,0.255,0.560,0.019,619504951786668032
0.002,0.970,0.021,0.002,0.003,0.002,619504918479503360
0.117,0.287,0.156,0.003,0.308,0.128,619504848837292032
0.002,0.055,0.316,0.091,0.317,0.219,619504347450343424
0.001,0.096,0.008,0.566,0.295,0.035,619504069992845312
0.093,0.067,0.538,0.037,0.094,0.171,619503721953693696
0.003,0.295,0.033,0.605,0.062,0.001,619503566902984704
0.014,0.263,0.004,0.682,0.029,0.008,619503104279445505
0.003,0.296,0.033,0.606,0.062,0.001,619503102220046337
0.117,0.106,0.101,0.458,0.107,0.111,619503046788259841
0.043,0.001,0.029,0.026,0.060,0.840,619503041188888576
0.416,0.043,0.001,0.005,0.390,0.146,619503012252418048
0.381,0.001,0.005,0.593,0.001,0.019,619502985303863296
0.064,0.339,0.279,0.039,0.201,0.079,619502981218725888
0.064,0.339,0.279,0.039,0.201,0.079,619502866215124992
0.002,0.122,0.007,0.001,0.082,0.786,619502779363520512
0.002,0.643,0.002,0.010,0.342,0.001,619502739060469761
0.005,0.005,0.240,0.038,0.161,0.550,619502580222169089
0.014,0.263,0.004,0.682,0.029,0.008,619502570998927360
0.167,0.167,0.167,0.167,0.167,0.167,619502496952766464
0.108,0.222,0.273,0.072,0.232,0.093,619502486546726912
0.000,0.039,0.064,0.430,0.459,0.007,619502448177119232
0.581,0.003,0.410,0.001,0.001,0.004,619502350286364672
0.003,0.408,0.078,0.371,0.061,0.079,619502290966290432
0.167,0.167,0.167,0.167,0.167,0.167,619502193541033984
0.150,0.198,0.052,0.191,0.323,0.087,619502152701083649
0.306,0.153,0.063,0.008,0.378,0.093,619501905866309632
0.581,0.003,0.410,0.001,0.001,0.004,619501854595117056
0.009,0.093,0.847,0.002,0.046,0.005,619501586943905793
0.014,0.263,0.004,0.682,0.029,0.008,619501558888296449
0.123,0.103,0.031,0.519,0.104,0.121,619501475815927808
0.004,0.544,0.309,0.132,0.008,0.004,619501404068057088
0.072,0.305,0.264,0.069,0.289,0.001,619501392835817472
0.367,0.630,0.001,0.001,0.001,0.001,619501325185904640
0.013,0.397,0.113,0.343,0.082,0.051,619501148614078464
0.172,0.162,0.048,0.088,0.282,0.249,619501136190545920
0.005,0.005,0.240,0.038,0.161,0.550,619501073456218112
0.031,0.101,0.000,0.634,0.188,0.046,619500921161125888
0.002,0.643,0.002,0.010,0.342,0.001,619500901238218752
0.005,0.005,0.240,0.038,0.161,0.550,619500878047899648
0.005,0.005,0.240,0.038,0.161,0.550,619500856535314432
0.002,0.210,0.627,0.123,0.008,0.029,619500765724454912
0.123,0.103,0.031,0.519,0.104,0.121,619500349850820608
0.677,0.015,0.082,0.099,0.122,0.005,619500085974413314
0.399,0.465,0.112,0.001,0.001,0.022,619499978797543424
0.114,0.151,0.449,0.121,0.035,0.131,619499906999431168
0.114,0.151,0.449,0.121,0.035,0.131,619499766213386240
0.000,0.137,0.001,0.757,0.029,0.076,619499521966493696
0.002,0.006,0.002,0.982,0.006,0.002,619499435060514820
0.080,0.034,0.001,0.388,0.432,0.064,619499243468886016
0.114,0.151,0.449,0.121,0.035,0.131,619499167417810944
0.003,0.348,0.020,0.566,0.055,0.009,619499137386606592
0.024,0.048,0.000,0.389,0.539,0.001,619499115831934977
0.009,0.006,0.265,0.210,0.507,0.003,619499110014566400
0.001,0.004,0.810,0.049,0.132,0.004,619499102821351424
0.646,0.105,0.192,0.001,0.001,0.056,619499101273501696
0.001,0.119,0.000,0.257,0.623,0.001,619499037352312832
0.416,0.043,0.001,0.005,0.390,0.146,619499028737200128
0.336,0.033,0.000,0.596,0.001,0.034,619498864148508672
0.416,0.043,0.001,0.005,0.390,0.146,619498557284986881
0.347,0.126,0.016,0.029,0.434,0.048,619498144934576129
0.001,0.474,0.001,0.492,0.001,0.032,619497730008842240
0.457,0.103,0.050,0.001,0.287,0.102,619497482309996545
0.099,0.298,0.004,0.115,0.115,0.369,619497417898094592
0.259,0.044,0.229,0.000,0.322,0.146,619497384293195776
0.581,0.003,0.410,0.001,0.001,0.004,619497315972333573
0.116,0.051,0.000,0.286,0.482,0.064,619497285068656640
0.000,0.169,0.075,0.175,0.509,0.071,619497246011211776
0.005,0.005,0.240,0.038,0.161,0.550,619497165942075392
0.099,0.298,0.004,0.115,0.115,0.369,619497126125510656
0.001,0.119,0.000,0.257,0.623,0.001,619497116780511233
0.066,0.011,0.005,0.650,0.266,0.002,619497068587945984
0.015,0.001,0.368,0.001,0.550,0.065,619497057271742465
0.601,0.203,0.003,0.071,0.036,0.086,619497014775058432
0.230,0.025,0.076,0.024,0.486,0.160,619497005031669760
0.002,0.907,0.002,0.003,0.002,0.084,619496966293053441
0.002,0.907,0.002,0.003,0.002,0.084,619496918104698881
0.180,0.001,0.001,0.635,0.002,0.181,619496853478858752
0.072,0.305,0.264,0.069,0.289,0.001,619496783492702208
0.001,0.965,0.008,0.001,0.001,0.024,619496738257145856
0.079,0.356,0.097,0.039,0.351,0.078,619496637040234496
0.581,0.003,0.410,0.001,0.001,0.004,619496570342354944
0.001,0.119,0.000,0.257,0.623,0.001,619496498200477696
0.259,0.044,0.229,0.000,0.322,0.146,619496476440416256
0.004,0.544,0.309,0.132,0.008,0.004,619496458346086400
0.202,0.001,0.003,0.491,0.209,0.094,619496394215264256
0.043,0.001,0.029,0.026,0.060,0.840,619496312036306945
0.157,0.150,0.164,0.124,0.354,0.051,619496106259386368
0.581,0.003,0.410,0.001,0.001,0.004,619495885286699009
0.148,0.082,0.022,0.184,0.545,0.019,619495863954505729
0.005,0.005,0.240,0.038,0.161,0.550,619495782190723073
0.001,0.095,0.013,0.563,0.282,0.045,619495701987389440
0.024,0.048,0.000,0.389,0.539,0.001,619495680906625024
0.087,0.040,0.039,0.255,0.560,0.019,619495661415759872
0.014,0.263,0.004,0.682,0.029,0.008,619495584622342144
0.005,0.005,0.240,0.038,0.161,0.550,619495514078232576
0.255,0.221,0.029,0.172,0.301,0.021,619495504498397184
0.005,0.005,0.240,0.038,0.161,0.550,619495459514621952
0.043,0.001,0.029,0.026,0.060,0.840,619495347598032896
0.005,0.005,0.240,0.038,0.161,0.550,619495280392601600
0.167,0.167,0.167,0.167,0.167,0.167,619495247794470912
0.002,0.643,0.002,0.010,0.342,0.001,619495169998503936
0.005,0.005,0.240,0.038,0.161,0.550,619495004730359808
0.014,0.263,0.004,0.682,0.029,0.008,619494974061715456
0.005,0.005,0.240,0.038,0.161,0.550,619494939076988928
0.165,0.151,0.227,0.008,0.249,0.199,619494781417295876
0.005,0.005,0.240,0.038,0.161,0.550,619494648742981632
0.035,0.080,0.001,0.357,0.495,0.032,619494586960867328
0.005,0.005,0.240,0.038,0.161,0.550,619494444023345152
0.005,0.005,0.240,0.038,0.161,0.550,619494392747835393
0.005,0.005,0.240,0.038,0.161,0.550,619494309033811968
0.601,0.203,0.003,0.071,0.036,0.086,619493994230358016
0.557,0.002,0.017,0.418,0.005,0.001,619493965470035968
0.002,0.039,0.017,0.001,0.005,0.935,619493909631266817
0.242,0.176,0.110,0.143,0.284,0.045,619493810331119616
0.135,0.030,0.038,0.574,0.133,0.090,619493558240673792
0.001,0.075,0.046,0.295,0.495,0.087,619493289788600320
0.005,0.001,0.992,0.001,0.001,0.001,619493237930205184
0.014,0.263,0.004,0.682,0.029,0.008,619493232385261568
0.031,0.131,0.000,0.245,0.380,0.213,619493120447647744
0.079,0.356,0.097,0.039,0.351,0.078,619492985051320320
0.000,0.039,0.064,0.430,0.459,0.007,619492867313045504
0.014,0.263,0.004,0.682,0.029,0.008,619492838586347520
0.014,0.263,0.004,0.682,0.029,0.008,619492828855439360
0.460,0.048,0.001,0.038,0.298,0.156,619492671871172609
0.002,0.224,0.387,0.002,0.232,0.152,619491951927234560
0.210,0.014,0.078,0.365,0.304,0.030,619491835124121600
0.210,0.014,0.078,0.365,0.303,0.031,619491769533624324
0.079,0.356,0.097,0.039,0.351,0.078,619491760197267456
0.383,0.200,0.070,0.004,0.302,0.041,619491633218719744
0.001,0.119,0.000,0.257,0.623,0.001,619491586229964800
0.079,0.356,0.097,0.039,0.351,0.078,619491519498723329
0.002,0.224,0.387,0.002,0.232,0.152,619491426427015169
0.027,0.106,0.067,0.391,0.036,0.372,619491349528600576
0.124,0.064,0.007,0.167,0.477,0.161,619491213385674752
0.001,0.119,0.000,0.257,0.623,0.001,619491184897961984
0.318,0.008,0.009,0.005,0.004,0.655,619491176953987073
0.001,0.988,0.006,0.001,0.002,0.001,619490944644059136
0.452,0.094,0.001,0.011,0.310,0.132,619490807259758592
0.040,0.094,0.136,0.004,0.585,0.140,619490805808517120
0.040,0.094,0.136,0.004,0.585,0.140,619490755401379842
0.012,0.141,0.479,0.306,0.058,0.004,619490737974026240
0.014,0.263,0.004,0.682,0.029,0.008,619490514304307200
0.001,0.474,0.001,0.492,0.001,0.032,619490489893523456
0.180,0.031,0.013,0.430,0.241,0.104,619490481840496641
0.012,0.011,0.167,0.009,0.766,0.034,619490337464041472
0.065,0.002,0.026,0.059,0.046,0.802,619490302806634496
0.064,0.070,0.001,0.305,0.268,0.293,619490080483315712
0.072,0.305,0.264,0.069,0.289,0.001,619490077056598016
0.940,0.006,0.032,0.005,0.011,0.006,619490063567687681
0.002,0.643,0.002,0.010,0.342,0.001,619490027739856896
0.001,0.965,0.008,0.001,0.001,0.024,619489964137533441
0.003,0.463,0.002,0.002,0.003,0.527,619489929052200960
0.065,0.002,0.026,0.059,0.046,0.802,619489771488976896
0.072,0.305,0.264,0.069,0.289,0.001,619489650365730816
0.169,0.142,0.271,0.197,0.008,0.214,619489644300910592
0.001,0.077,0.000,0.429,0.490,0.002,619489324720123904
0.601,0.203,0.003,0.071,0.036,0.086,619489262778462208
0.008,0.127,0.786,0.001,0.012,0.066,619489229932994560
0.014,0.263,0.004,0.682,0.029,0.008,619489116900732928
0.012,0.051,0.236,0.691,0.006,0.004,619489076471824384
0.557,0.002,0.017,0.418,0.005,0.001,619488985761624064
0.005,0.008,0.007,0.567,0.007,0.406,619488810989133824
0.231,0.001,0.693,0.010,0.061,0.004,619488641333604352
0.601,0.203,0.003,0.071,0.036,0.086,619488535658237952
0.225,0.363,0.281,0.069,0.020,0.042,619488496508641280
0.000,0.039,0.064,0.430,0.459,0.007,619488431035412480
0.001,0.008,0.032,0.008,0.869,0.082,619488430234443776
0.160,0.001,0.102,0.457,0.039,0.241,619488394641584128
0.006,0.014,0.041,0.008,0.907,0.024,619488348164489220
0.001,0.008,0.032,0.008,0.869,0.082,619488145562845185
0.001,0.988,0.006,0.001,0.002,0.001,619488115502264321
0.395,0.428,0.052,0.000,0.123,0.001,619488014998368256
0.028,0.040,0.527,0.085,0.026,0.294,619487898006519808
0.601,0.203,0.003,0.071,0.036,0.086,619487829278752768
0.014,0.263,0.004,0.682,0.029,0.008,619487803718676480
0.002,0.643,0.002,0.010,0.342,0.001,619487512977887232
0.014,0.263,0.004,0.682,0.029,0.008,619487330580209664
0.085,0.512,0.321,0.002,0.003,0.077,619487324779511808
0.002,0.643,0.002,0.010,0.342,0.001,619487317779173376
0.180,0.001,0.001,0.635,0.002,0.181,619487238448136196
0.014,0.263,0.004,0.682,0.029,0.008,619487231292653568
0.082,0.211,0.104,0.312,0.288,0.003,619487200992985088
0.001,0.077,0.000,0.429,0.490,0.002,619487180495396864
0.001,0.077,0.000,0.429,0.490,0.002,619487059510697984
0.001,0.119,0.000,0.257,0.623,0.001,619486959455571968
0.336,0.237,0.052,0.193,0.107,0.074,619486889947623424
0.014,0.263,0.004,0.682,0.029,0.008,619486587018031104
0.008,0.007,0.965,0.006,0.007,0.007,619486387717410816
0.218,0.082,0.020,0.262,0.353,0.065,619486274194378753
0.014,0.263,0.004,0.682,0.029,0.008,619486266413821952
0.001,0.077,0.000,0.429,0.490,0.002,619486262404100096
0.180,0.001,0.001,0.635,0.002,0.181,619486208813625345
0.027,0.019,0.711,0.129,0.062,0.052,619486142270869504
0.090,0.000,0.001,0.702,0.002,0.204,619486067041775616
0.002,0.643,0.002,0.010,0.342,0.001,619485817799479296
0.002,0.643,0.002,0.010,0.342,0.001,619485704603602944
0.014,0.263,0.004,0.682,0.029,0.008,619485659858907136
0.135,0.108,0.160,0.058,0.260,0.279,619485330572341249
0.002,0.907,0.002,0.003,0.002,0.084,619485284862959616
0.002,0.643,0.002,0.010,0.342,0.001,619485247571267584
0.148,0.085,0.001,0.715,0.000,0.051,619484802614489088
0.002,0.134,0.132,0.297,0.409,0.026,619484788097859584
0.132,0.097,0.065,0.444,0.182,0.079,619484240720359424
0.043,0.104,0.058,0.555,0.062,0.178,619484226598121472
0.014,0.263,0.004,0.682,0.029,0.008,619483941771173888
0.014,0.263,0.004,0.682,0.029,0.008,619483933852307456
0.051,0.066,0.007,0.706,0.011,0.159,619483676024414208
0.043,0.001,0.029,0.026,0.060,0.840,619483651512922112
0.305,0.001,0.041,0.262,0.322,0.070,619483470264451072
0.002,0.643,0.002,0.010,0.342,0.001,619482977249038336
0.014,0.263,0.004,0.682,0.029,0.008,619482693240274944
0.014,0.263,0.004,0.682,0.029,0.008,619482640891166720
0.000,0.158,0.000,0.371,0.470,0.000,619482532032159744
0.002,0.907,0.002,0.003,0.002,0.084,619482527745581056
0.000,0.039,0.064,0.430,0.459,0.007,619482503666114560
0.014,0.263,0.004,0.682,0.029,0.008,619482485500604416
0.014,0.263,0.004,0.682,0.029,0.008,619482204754722816
0.001,0.119,0.000,0.257,0.623,0.001,619482095220494336
0.014,0.263,0.004,0.682,0.029,0.008,619481955193720833
0.000,0.039,0.064,0.430,0.459,0.007,619481896792145920
0.000,0.039,0.064,0.430,0.459,0.007,619481828127338498
0.000,0.039,0.064,0.430,0.459,0.007,619481691330117632
0.053,0.041,0.042,0.247,0.596,0.020,619481515030880256
0.027,0.302,0.186,0.011,0.036,0.436,619481276001619969
0.061,0.068,0.001,0.540,0.002,0.327,619480317112549376
0.001,0.119,0.000,0.257,0.623,0.001,619480136119939072
0.601,0.203,0.003,0.071,0.036,0.086,619479628604964865
0.002,0.643,0.002,0.010,0.342,0.001,619479525005619200
0.002,0.643,0.002,0.010,0.342,0.001,619479447146774528
0.001,0.119,0.000,0.257,0.623,0.001,619479277466177536
0.488,0.135,0.296,0.013,0.031,0.037,619479170020675584
0.001,0.830,0.001,0.013,0.154,0.001,619478718336008192
0.438,0.169,0.100,0.119,0.156,0.018,619478657933783041
0.601,0.203,0.003,0.071,0.036,0.086,619478537938972672
0.601,0.203,0.003,0.071,0.036,0.086,619478535078604800
0.001,0.119,0.000,0.257,0.623,0.001,619478410809618433
0.008,0.007,0.965,0.006,0.007,0.007,619478401913634817
0.305,0.001,0.041,0.262,0.322,0.070,619478354442387458
0.002,0.643,0.002,0.010,0.342,0.001,619478155674451968
0.002,0.643,0.002,0.010,0.342,0.001,619478021427167232
0.060,0.109,0.000,0.466,0.327,0.038,619477965244628992
0.002,0.643,0.002,0.010,0.342,0.001,619477951550259200
0.083,0.002,0.002,0.554,0.053,0.306,619477895367557120
0.002,0.643,0.002,0.010,0.342,0.001,619477707433340928
0.141,0.173,0.000,0.175,0.506,0.005,619477674453565440
0.184,0.148,0.000,0.666,0.001,0.001,619477673367179265
0.001,0.119,0.000,0.257,0.623,0.001,619477528374325249
0.002,0.643,0.002,0.010,0.342,0.001,619477499500752896
0.601,0.203,0.003,0.071,0.036,0.086,619477439685783552
0.002,0.643,0.002,0.010,0.342,0.001,619477344303095808
0.004,0.557,0.009,0.059,0.156,0.214,619477010096721920
0.601,0.203,0.003,0.071,0.036,0.086,619476859093389312
0.005,0.001,0.992,0.001,0.001,0.001,619476793708412928
0.001,0.119,0.000,0.257,0.623,0.001,619476732186370048
0.184,0.148,0.000,0.666,0.001,0.001,619476668168695808
0.004,0.439,0.409,0.116,0.004,0.027,619476591593263104
0.004,0.665,0.093,0.025,0.093,0.120,619476574409228288
0.062,0.069,0.001,0.537,0.002,0.330,619476557170487296
0.014,0.263,0.004,0.682,0.029,0.008,619476495551954944
0.184,0.148,0.000,0.666,0.001,0.001,619476466338779136
0.008,0.007,0.965,0.006,0.007,0.007,619476417030393856
0.005,0.008,0.007,0.567,0.007,0.406,619476402157563904
0.001,0.119,0.000,0.257,0.623,0.001,619476354443157504
0.066,0.011,0.005,0.650,0.266,0.002,619476094115147776
0.148,0.385,0.008,0.001,0.457,0.001,619476059256258560
0.601,0.203,0.003,0.071,0.036,0.086,619476017036439552
0.167,0.167,0.167,0.167,0.167,0.167,619475949923340288
0.325,0.024,0.006,0.174,0.360,0.111,619475948459524096
0.167,0.167,0.167,0.167,0.167,0.167,619475854570098688
0.004,0.224,0.027,0.001,0.743,0.001,619475655139422208
0.601,0.203,0.003,0.071,0.036,0.086,619475642489270272
0.565,0.247,0.019,0.003,0.103,0.064,619475586860257280
0.601,0.203,0.003,0.071,0.036,0.086,619475444283211776
0.004,0.225,0.027,0.001,0.743,0.001,619475378894077952
0.004,0.110,0.548,0.103,0.152,0.083,619475309335851008
0.601,0.203,0.003,0.071,0.036,0.086,619475257393549312
0.001,0.119,0.000,0.257,0.623,0.001,619475151323799552
0.035,0.061,0.182,0.027,0.396,0.300,619475148106653696
0.002,0.643,0.002,0.010,0.342,0.001,619475143719538688
0.005,0.178,0.359,0.116,0.200,0.141,619475121904971776
0.002,0.643,0.002,0.010,0.342,0.001,619474891977441280
0.002,0.643,0.002,0.010,0.342,0.001,619474755268268032
0.302,0.100,0.000,0.013,0.420,0.165,619474734422605824
0.002,0.643,0.002,0.010,0.342,0.001,619474592244068352
0.002,0.643,0.002,0.010,0.342,0.001,619474498081918977
0.001,0.119,0.000,0.257,0.623,0.001,619474451474714624
0.002,0.643,0.002,0.010,0.342,0.001,619474282897215488
0.001,0.119,0.000,0.257,0.623,0.001,619474112252112896
0.002,0.643,0.002,0.010,0.342,0.001,619474049165623297
0.002,0.643,0.002,0.010,0.342,0.001,619473897377771520
0.002,0.643,0.002,0.010,0.342,0.001,619473840629006336
0.002,0.643,0.002,0.010,0.342,0.001,619473741647474688
0.267,0.124,0.028,0.035,0.377,0.170,619473689894105089
0.002,0.643,0.002,0.010,0.342,0.001,619473611682902016
0.001,0.119,0.000,0.257,0.623,0.001,619473567986548736
0.001,0.119,0.000,0.257,0.623,0.001,619473469667938304
0.395,0.428,0.052,0.000,0.123,0.001,619473401845944320
0.148,0.385,0.008,0.001,0.457,0.001,619473304852672512
0.001,0.119,0.000,0.257,0.623,0.001,619473291498127364
0.001,0.119,0.000,0.257,0.623,0.001,619473050690416640
0.001,0.119,0.000,0.257,0.623,0.001,619473031254028289
0.001,0.119,0.000,0.257,0.623,0.001,619472936387395584
0.001,0.119,0.000,0.257,0.623,0.001,619472858767618048
0.148,0.385,0.008,0.001,0.457,0.001,619472540520415232
0.001,0.119,0.000,0.257,0.623,0.001,619472518261403649
0.001,0.119,0.000,0.257,0.623,0.001,619472486686715904
0.017,0.323,0.248,0.148,0.175,0.089,619472479208243200
0.001,0.119,0.000,0.257,0.623,0.001,619472369296515072
0.066,0.011,0.005,0.650,0.266,0.002,619472218297208833
0.001,0.119,0.000,0.257,0.623,0.001,619472170389889024
0.004,0.010,0.279,0.003,0.696,0.009,619472074453614592
0.230,0.015,0.034,0.385,0.213,0.124,619471737722400768
0.001,0.119,0.000,0.257,0.623,0.001,619471585569738752
0.005,0.080,0.617,0.242,0.001,0.055,619471395668500480
0.001,0.119,0.000,0.257,0.623,0.001,619471135025971200
0.097,0.525,0.017,0.289,0.026,0.045,619470893425758208
0.097,0.525,0.017,0.289,0.026,0.045,619470313928175616
0.010,0.091,0.049,0.335,0.514,0.001,619469975871315968
0.432,0.021,0.000,0.232,0.244,0.070,619469968006995968
0.230,0.015,0.034,0.385,0.213,0.124,619469911283367936
0.005,0.080,0.617,0.242,0.001,0.055,619469909282717696
0.003,0.747,0.045,0.006,0.002,0.197,619469891465252864
0.158,0.038,0.005,0.306,0.492,0.001,619469553265938433
0.002,0.643,0.002,0.010,0.342,0.001,619469194946592769
0.608,0.213,0.037,0.033,0.104,0.004,619469063933169664
0.006,0.530,0.015,0.220,0.006,0.223,619469042303172608
0.230,0.015,0.034,0.385,0.213,0.124,619469005938688005
0.004,0.111,0.547,0.103,0.152,0.083,619467753791959040
0.033,0.007,0.118,0.283,0.059,0.500,619466939610497024
0.002,0.141,0.595,0.073,0.048,0.141,619466577726074880
0.006,0.530,0.015,0.220,0.006,0.223,619466114905436160
0.005,0.001,0.992,0.001,0.001,0.001,619466106290335746
0.002,0.004,0.021,0.440,0.006,0.527,619466083905331201
0.016,0.066,0.454,0.108,0.085,0.270,619465967681155072
0.006,0.530,0.015,0.220,0.006,0.223,619465958407581696
0.087,0.013,0.205,0.377,0.121,0.197,619465832641466368
0.014,0.088,0.012,0.170,0.695,0.022,619465536842375168
0.141,0.001,0.001,0.459,0.034,0.364,619465058695819264
0.001,0.943,0.016,0.009,0.004,0.028,619463774681059328
0.014,0.088,0.012,0.170,0.695,0.022,619463499153076224
0.009,0.241,0.177,0.556,0.008,0.008,619463308823793664
0.182,0.031,0.030,0.000,0.191,0.567,619463189781180416
0.303,0.002,0.004,0.498,0.009,0.185,619462948537249792
0.013,0.090,0.012,0.174,0.690,0.022,619462577404252160
0.004,0.439,0.409,0.116,0.004,0.027,619462485620457472
0.047,0.292,0.186,0.018,0.439,0.018,619462467169742848
0.081,0.713,0.156,0.012,0.021,0.017,619462415055515648
0.180,0.135,0.029,0.394,0.261,0.001,619461518497677312
0.025,0.034,0.382,0.467,0.028,0.065,619461471706202112
0.167,0.167,0.167,0.167,0.167,0.167,619460385960275968
0.245,0.081,0.136,0.252,0.285,0.001,619459936095854596
0.010,0.118,0.000,0.623,0.194,0.056,619458936786305024
0.126,0.148,0.007,0.419,0.252,0.048,619458079030120448
0.008,0.007,0.965,0.006,0.007,0.007,619457630453563392
0.004,0.204,0.025,0.017,0.134,0.616,619456188548255744
0.685,0.008,0.080,0.002,0.046,0.179,619455767104499712
0.003,0.056,0.002,0.002,0.002,0.935,619453964396982273
0.002,0.221,0.131,0.001,0.358,0.287,619451877265158144
0.025,0.589,0.054,0.002,0.129,0.202,619451856574660609
0.328,0.173,0.039,0.246,0.072,0.142,619451125066940416
0.117,0.357,0.186,0.279,0.045,0.016,619451110798032896
0.306,0.002,0.127,0.181,0.312,0.072,619450773680857088
0.144,0.166,0.033,0.315,0.052,0.290,619450006710304768
0.144,0.166,0.033,0.315,0.052,0.290,619449908651757568
0.144,0.166,0.033,0.315,0.052,0.290,619449907896799232
0.008,0.007,0.965,0.006,0.007,0.007,619449775092580352
0.184,0.050,0.097,0.038,0.102,0.528,619448093847744512
0.002,0.004,0.267,0.099,0.485,0.143,619447709204914180
0.008,0.007,0.965,0.006,0.007,0.007,619447431508299776
0.001,0.227,0.029,0.308,0.275,0.161,619447245990195200
0.368,0.003,0.008,0.220,0.400,0.001,619447151010185216
0.344,0.028,0.045,0.006,0.207,0.371,619446655532843008
0.002,0.004,0.267,0.099,0.485,0.143,619445605698564096
0.008,0.007,0.965,0.006,0.007,0.007,619445407035162624
0.008,0.007,0.965,0.006,0.007,0.007,619444382429790208
0.000,0.066,0.081,0.463,0.370,0.020,619444241941561344
0.004,0.225,0.027,0.001,0.743,0.001,619444123620245504
0.121,0.110,0.011,0.617,0.006,0.134,619442681475919872
0.647,0.000,0.000,0.230,0.122,0.000,619438580331470849
0.252,0.016,0.075,0.605,0.016,0.036,619438195328045056
0.252,0.016,0.075,0.605,0.016,0.036,619437954537259008
0.002,0.004,0.267,0.099,0.485,0.143,619436380679237632
0.344,0.028,0.045,0.006,0.207,0.371,619436251272318976
0.120,0.090,0.020,0.264,0.506,0.001,619435809175900160
0.097,0.525,0.017,0.289,0.026,0.045,619435696919457792
0.025,0.034,0.382,0.467,0.028,0.065,619435362818097152
0.071,0.016,0.279,0.476,0.016,0.141,619435303447711744
0.140,0.073,0.002,0.001,0.782,0.001,619435287328878592
0.253,0.007,0.383,0.155,0.104,0.097,619433603013849091
0.252,0.016,0.075,0.605,0.016,0.036,619433530041327616
0.003,0.930,0.003,0.002,0.003,0.059,619433459849625600
0.003,0.930,0.003,0.002,0.003,0.059,619432781861421057
0.023,0.014,0.815,0.030,0.104,0.014,619429836965048320
0.064,0.051,0.001,0.052,0.832,0.001,619428696101920768
0.001,0.227,0.029,0.308,0.275,0.161,619426341654556672
0.428,0.247,0.011,0.004,0.004,0.305,619423084588593152
0.028,0.074,0.041,0.270,0.550,0.038,619423057694732288
0.129,0.003,0.658,0.200,0.007,0.003,619422727783514112
0.116,0.003,0.141,0.560,0.075,0.105,619422341651501056
0.024,0.018,0.021,0.285,0.168,0.484,619420167500627968
0.015,0.599,0.021,0.008,0.009,0.349,619418624806129664
